"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD","Quantity","QuantityToken","QtyUnit","NetWeight in KGM"
"S3","RWA","0575","Rwanda","FRA","France",2021,"Gross Imp.",1,0.363,62.5,8,"Kg",63
"S3","RWA","0575","Rwanda","FRA","France",2021,"Import",5,0.363,62.5,8,"Kg",63
"S3","RWA","0575","Rwanda","FRA","France",2022,"Gross Imp.",1,1.063,214,8,"Kg",214
"S3","RWA","0575","Rwanda","FRA","France",2022,"Import",5,1.063,214,8,"Kg",214
"S3","RWA","0575","Rwanda","IND","India",2020,"Gross Imp.",1,1.492,392.49,8,"Kg",392
"S3","RWA","0575","Rwanda","IND","India",2020,"Import",5,1.492,392.49,8,"Kg",392
"S3","RWA","0575","Rwanda","IND","India",2021,"Gross Imp.",1,0.89,298.2,8,"Kg",298
"S3","RWA","0575","Rwanda","IND","India",2021,"Import",5,0.89,298.2,8,"Kg",298
"S3","RWA","0575","Rwanda","IND","India",2022,"Gross Imp.",1,1.202,439.869,8,"Kg",440
"S3","RWA","0575","Rwanda","IND","India",2022,"Import",5,1.202,439.869,8,"Kg",440
"S3","RWA","0575","Rwanda","IRN","Iran, Islamic Rep.",2021,"Gross Imp.",1,0.081,200,8,"Kg",200
"S3","RWA","0575","Rwanda","IRN","Iran, Islamic Rep.",2021,"Import",5,0.081,200,8,"Kg",200
"S3","RWA","0575","Rwanda","IRN","Iran, Islamic Rep.",2022,"Gross Imp.",1,0.113,100,8,"Kg",100
"S3","RWA","0575","Rwanda","IRN","Iran, Islamic Rep.",2022,"Import",5,0.113,100,8,"Kg",100
"S3","RWA","0575","Rwanda","ITA","Italy",2022,"Gross Imp.",1,1.353,264,8,"Kg",264
"S3","RWA","0575","Rwanda","ITA","Italy",2022,"Import",5,1.353,264,8,"Kg",264
"S3","RWA","0575","Rwanda","KEN","Kenya",2020,"Gross Imp.",1,1.607,382.5,8,"Kg",383
"S3","RWA","0575","Rwanda","KEN","Kenya",2020,"Import",5,1.607,382.5,8,"Kg",383
"S3","RWA","0575","Rwanda","KEN","Kenya",2021,"Gross Imp.",1,1.482,433,8,"Kg",433
"S3","RWA","0575","Rwanda","KEN","Kenya",2021,"Import",5,1.482,433,8,"Kg",433
"S3","RWA","0575","Rwanda","KEN","Kenya",2022,"Gross Imp.",1,12.68,3843,8,"Kg",3843
"S3","RWA","0575","Rwanda","KEN","Kenya",2022,"Import",5,12.68,3843,8,"Kg",3843
"S3","RWA","0575","Rwanda","LBN","Lebanon",2022,"Gross Imp.",1,2.12,495,8,"Kg",495
"S3","RWA","0575","Rwanda","LBN","Lebanon",2022,"Import",5,2.12,495,8,"Kg",495
"S3","RWA","0575","Rwanda","MYS","Malaysia",2022,"Gross Imp.",1,0.663,188,8,"Kg",188
"S3","RWA","0575","Rwanda","MYS","Malaysia",2022,"Import",5,0.663,188,8,"Kg",188
"S3","RWA","0575","Rwanda","NLD","Netherlands",2020,"Gross Imp.",1,0.11,20,8,"Kg",20
"S3","RWA","0575","Rwanda","NLD","Netherlands",2020,"Import",5,0.11,20,8,"Kg",20
"S3","RWA","0575","Rwanda","NLD","Netherlands",2021,"Gross Imp.",1,0.151,23,8,"Kg",23
"S3","RWA","0575","Rwanda","NLD","Netherlands",2021,"Import",5,0.151,23,8,"Kg",23
"S3","RWA","0575","Rwanda","NLD","Netherlands",2022,"Gross Imp.",1,0.502,38,8,"Kg",38
"S3","RWA","0575","Rwanda","NLD","Netherlands",2022,"Import",5,0.502,38,8,"Kg",38
"S3","RWA","0575","Rwanda","OMN","Oman",2020,"Gross Imp.",1,0.296,300,8,"Kg",300
"S3","RWA","0575","Rwanda","OMN","Oman",2020,"Import",5,0.296,300,8,"Kg",300
"S3","RWA","0575","Rwanda","TUR","Turkey",2020,"Gross Imp.",1,14.068,5950,8,"Kg",5950
"S3","RWA","0575","Rwanda","TUR","Turkey",2020,"Import",5,14.068,5950,8,"Kg",5950
"S3","RWA","0575","Rwanda","TUR","Turkey",2021,"Gross Imp.",1,0.665,168.02,8,"Kg",168
"S3","RWA","0575","Rwanda","TUR","Turkey",2021,"Import",5,0.665,168.02,8,"Kg",168
"S3","RWA","0575","Rwanda","TUR","Turkey",2022,"Gross Imp.",1,5.248,1194.92,8,"Kg",1195
"S3","RWA","0575","Rwanda","TUR","Turkey",2022,"Import",5,5.248,1194.92,8,"Kg",1195
"S3","RWA","0575","Rwanda","TZA","Tanzania",2020,"Gross Imp.",1,0.76,1014,8,"Kg",1014
"S3","RWA","0575","Rwanda","TZA","Tanzania",2020,"Import",5,0.76,1014,8,"Kg",1014
"S3","RWA","0575","Rwanda","TZA","Tanzania",2021,"Gross Imp.",1,25.773,23517,8,"Kg",23517
"S3","RWA","0575","Rwanda","TZA","Tanzania",2021,"Import",5,25.773,23517,8,"Kg",23517
"S3","RWA","0575","Rwanda","TZA","Tanzania",2022,"Gross Imp.",1,13.612,13205,8,"Kg",13205
"S3","RWA","0575","Rwanda","TZA","Tanzania",2022,"Import",5,13.612,13205,8,"Kg",13205
"S3","RWA","0575","Rwanda","UGA","Uganda",2022,"Gross Imp.",1,0.478,304,8,"Kg",304
"S3","RWA","0575","Rwanda","UGA","Uganda",2022,"Import",5,0.478,304,8,"Kg",304
"S3","RWA","0575","Rwanda","USA","United States",2022,"Gross Imp.",1,0.303,120,8,"Kg",120
"S3","RWA","0575","Rwanda","USA","United States",2022,"Import",5,0.303,120,8,"Kg",120
"S3","RWA","0575","Rwanda","WLD"," World",2020,"Export",6,0,0,8,"Kg",0
"S3","RWA","0575","Rwanda","WLD"," World",2020,"Gross Exp.",2,0.165,312.5,8,"Kg",313
"S3","RWA","0575","Rwanda","WLD"," World",2020,"Gross Imp.",1,47.189,16581.39,8,"Kg",16581
"S3","RWA","0575","Rwanda","WLD"," World",2020,"Import",5,47.189,16581.39,8,"Kg",16581
"S3","RWA","0575","Rwanda","WLD"," World",2020,"Re-Export",3,0.165,312.5,8,"Kg",313
"S3","RWA","0575","Rwanda","WLD"," World",2021,"Export",6,0,0,8,"Kg",0
"S3","RWA","0575","Rwanda","WLD"," World",2021,"Gross Exp.",2,1.877,633,8,"Kg",633
"S3","RWA","0575","Rwanda","WLD"," World",2021,"Gross Imp.",1,68.749,41953.15,8,"Kg",41953
"S3","RWA","0575","Rwanda","WLD"," World",2021,"Import",5,68.749,41953.15,8,"Kg",41953
"S3","RWA","0575","Rwanda","WLD"," World",2021,"Re-Export",3,1.877,633,8,"Kg",633
"S3","RWA","0575","Rwanda","WLD"," World",2022,"Export",6,0,0,8,"Kg",0
"S3","RWA","0575","Rwanda","WLD"," World",2022,"Gross Exp.",2,0.982,1310,8,"Kg",1310
"S3","RWA","0575","Rwanda","WLD"," World",2022,"Gross Imp.",1,153.89,62924.419,8,"Kg",62924
"S3","RWA","0575","Rwanda","WLD"," World",2022,"Import",5,153.89,62924.419,8,"Kg",62924
"S3","RWA","0575","Rwanda","WLD"," World",2022,"Re-Export",3,0.982,1310,8,"Kg",1310
"S3","RWA","0575","Rwanda","ZAF","South Africa",2020,"Gross Imp.",1,0.277,55,8,"Kg",55
"S3","RWA","0575","Rwanda","ZAF","South Africa",2020,"Import",5,0.277,55,8,"Kg",55
"S3","RWA","0575","Rwanda","ZAF","South Africa",2021,"Gross Imp.",1,0.571,165,8,"Kg",165
"S3","RWA","0575","Rwanda","ZAF","South Africa",2021,"Import",5,0.571,165,8,"Kg",165
"S3","RWA","0575","Rwanda","ZAF","South Africa",2022,"Gross Imp.",1,39.091,11414,8,"Kg",11414
"S3","RWA","0575","Rwanda","ZAF","South Africa",2022,"Import",5,39.091,11414,8,"Kg",11414
"S3","RWA","0575","Rwanda","ZAR","Congo, Dem. Rep.",2020,"Export",6,0,0,8,"Kg",0
"S3","RWA","0575","Rwanda","ZAR","Congo, Dem. Rep.",2020,"Gross Exp.",2,0.165,312.5,8,"Kg",313
"S3","RWA","0575","Rwanda","ZAR","Congo, Dem. Rep.",2020,"Re-Export",3,0.165,312.5,8,"Kg",313
"S3","RWA","0575","Rwanda","ZAR","Congo, Dem. Rep.",2021,"Export",6,0,0,8,"Kg",0
"S3","RWA","0575","Rwanda","ZAR","Congo, Dem. Rep.",2021,"Gross Exp.",2,1.877,633,8,"Kg",633
"S3","RWA","0575","Rwanda","ZAR","Congo, Dem. Rep.",2021,"Gross Imp.",1,1.919,1696.5,8,"Kg",1697
"S3","RWA","0575","Rwanda","ZAR","Congo, Dem. Rep.",2021,"Import",5,1.919,1696.5,8,"Kg",1697
"S3","RWA","0575","Rwanda","ZAR","Congo, Dem. Rep.",2021,"Re-Export",3,1.877,633,8,"Kg",633
"S3","RWA","0575","Rwanda","ZAR","Congo, Dem. Rep.",2022,"Export",6,0,0,8,"Kg",0
"S3","RWA","0575","Rwanda","ZAR","Congo, Dem. Rep.",2022,"Gross Exp.",2,0.982,1310,8,"Kg",1310
"S3","RWA","0575","Rwanda","ZAR","Congo, Dem. Rep.",2022,"Gross Imp.",1,5.602,2628.5,8,"Kg",2629
"S3","RWA","0575","Rwanda","ZAR","Congo, Dem. Rep.",2022,"Import",5,5.602,2628.5,8,"Kg",2629
"S3","RWA","0575","Rwanda","ZAR","Congo, Dem. Rep.",2022,"Re-Export",3,0.982,1310,8,"Kg",1310
"S3","RWA","0576","Rwanda","AFG","Afghanistan",2021,"Gross Imp.",1,0.109,10,8,"Kg",10
"S3","RWA","0576","Rwanda","AFG","Afghanistan",2021,"Import",5,0.109,10,8,"Kg",10
"S3","RWA","0576","Rwanda","ALB","Albania",2022,"Gross Imp.",1,0.012,38,8,"Kg",38
"S3","RWA","0576","Rwanda","ALB","Albania",2022,"Import",5,0.012,38,8,"Kg",38
"S3","RWA","0576","Rwanda","ARE","United Arab Emirates",2020,"Gross Imp.",1,0.136,80,8,"Kg",80
"S3","RWA","0576","Rwanda","ARE","United Arab Emirates",2020,"Import",5,0.136,80,8,"Kg",80
"S3","RWA","0576","Rwanda","ARE","United Arab Emirates",2021,"Gross Imp.",1,0.08,60,8,"Kg",60
"S3","RWA","0576","Rwanda","ARE","United Arab Emirates",2021,"Import",5,0.08,60,8,"Kg",60
"S3","RWA","0576","Rwanda","ARE","United Arab Emirates",2022,"Gross Imp.",1,0.014,10,8,"Kg",10
"S3","RWA","0576","Rwanda","ARE","United Arab Emirates",2022,"Import",5,0.014,10,8,"Kg",10
"S3","RWA","0576","Rwanda","CHN","China",2022,"Gross Imp.",1,0.09,20,8,"Kg",20
"S3","RWA","0576","Rwanda","CHN","China",2022,"Import",5,0.09,20,8,"Kg",20
"S3","RWA","0576","Rwanda","FRA","France",2021,"Gross Imp.",1,0.204,24,8,"Kg",24
"S3","RWA","0576","Rwanda","FRA","France",2021,"Import",5,0.204,24,8,"Kg",24
"S3","RWA","0576","Rwanda","IND","India",2020,"Gross Imp.",1,0.622,81.6,8,"Kg",82
"S3","RWA","0576","Rwanda","IND","India",2020,"Import",5,0.622,81.6,8,"Kg",82
"S3","RWA","0576","Rwanda","IND","India",2021,"Gross Imp.",1,0.288,34.18,8,"Kg",34
"S3","RWA","0576","Rwanda","IND","India",2021,"Import",5,0.288,34.18,8,"Kg",34
"S3","RWA","0576","Rwanda","IND","India",2022,"Gross Imp.",1,0.823,127.64,8,"Kg",128
"S3","RWA","0576","Rwanda","IND","India",2022,"Import",5,0.823,127.64,8,"Kg",128
"S3","RWA","0576","Rwanda","ITA","Italy",2020,"Gross Imp.",1,0.067,3,8,"Kg",3
"S3","RWA","0576","Rwanda","ITA","Italy",2020,"Import",5,0.067,3,8,"Kg",3
"S3","RWA","0576","Rwanda","NLD","Netherlands",2020,"Gross Imp.",1,0.065,10,8,"Kg",10
"S3","RWA","0576","Rwanda","NLD","Netherlands",2020,"Import",5,0.065,10,8,"Kg",10
"S3","RWA","0576","Rwanda","TUR","Turkey",2022,"Gross Imp.",1,0.225,32.4,8,"Kg",32
"S3","RWA","0576","Rwanda","TUR","Turkey",2022,"Import",5,0.225,32.4,8,"Kg",32
"S3","RWA","0576","Rwanda","WLD"," World",2020,"Gross Imp.",1,0.89,174.6,8,"Kg",175
"S3","RWA","0576","Rwanda","WLD"," World",2020,"Import",5,0.89,174.6,8,"Kg",175
"S3","RWA","0576","Rwanda","WLD"," World",2021,"Gross Imp.",1,0.681,128.18,8,"Kg",128
"S3","RWA","0576","Rwanda","WLD"," World",2021,"Import",5,0.681,128.18,8,"Kg",128
"S3","RWA","0576","Rwanda","WLD"," World",2022,"Gross Imp.",1,1.164,228.04,8,"Kg",228
"S3","RWA","0576","Rwanda","WLD"," World",2022,"Import",5,1.164,228.04,8,"Kg",228
"S3","RWA","0577","Rwanda","ARE","United Arab Emirates",2020,"Export",6,0,0,8,"Kg",0
"S3","RWA","0577","Rwanda","ARE","United Arab Emirates",2020,"Gross Exp.",2,0.088,5,8,"Kg",5
"S3","RWA","0577","Rwanda","ARE","United Arab Emirates",2020,"Gross Imp.",1,4.39,3158,8,"Kg",3158
"S3","RWA","0577","Rwanda","ARE","United Arab Emirates",2020,"Import",5,4.39,3158,8,"Kg",3158
"S3","RWA","0577","Rwanda","ARE","United Arab Emirates",2020,"Re-Export",3,0.088,5,8,"Kg",5
"S3","RWA","0577","Rwanda","ARE","United Arab Emirates",2021,"Gross Imp.",1,11.54,9403.8,8,"Kg",9404
"S3","RWA","0577","Rwanda","ARE","United Arab Emirates",2021,"Import",5,11.54,9403.8,8,"Kg",9404
"S3","RWA","0577","Rwanda","ARE","United Arab Emirates",2022,"Gross Imp.",1,12.195,16169.98,8,"Kg",16170
"S3","RWA","0577","Rwanda","ARE","United Arab Emirates",2022,"Import",5,12.195,16169.98,8,"Kg",16170
"S3","RWA","0577","Rwanda","BEL","Belgium",2020,"Gross Imp.",1,2.948,213.84,8,"Kg",214
"S3","RWA","0577","Rwanda","BEL","Belgium",2020,"Import",5,2.948,213.84,8,"Kg",214
"S3","RWA","0577","Rwanda","BEL","Belgium",2021,"Gross Imp.",1,3.544,1069.5,8,"Kg",1070
"S3","RWA","0577","Rwanda","BEL","Belgium",2021,"Import",5,3.544,1069.5,8,"Kg",1070
"S3","RWA","0577","Rwanda","BEL","Belgium",2022,"Gross Imp.",1,3.127,1270.86,8,"Kg",1271
"S3","RWA","0577","Rwanda","BEL","Belgium",2022,"Import",5,3.127,1270.86,8,"Kg",1271
"S3","RWA","0577","Rwanda","BOL","Bolivia",2022,"Gross Imp.",1,0.017,60,8,"Kg",60
"S3","RWA","0577","Rwanda","BOL","Bolivia",2022,"Import",5,0.017,60,8,"Kg",60
"S3","RWA","0577","Rwanda","BRA","Brazil",2021,"Gross Imp.",1,0.002,20,8,"Kg",20
"S3","RWA","0577","Rwanda","BRA","Brazil",2021,"Import",5,0.002,20,8,"Kg",20
"S3","RWA","0577","Rwanda","CHE","Switzerland",2022,"Gross Imp.",1,0.044,2,8,"Kg",2
"S3","RWA","0577","Rwanda","CHE","Switzerland",2022,"Import",5,0.044,2,8,"Kg",2
"S3","RWA","0577","Rwanda","CHN","China",2020,"Gross Imp.",1,0.161,30,8,"Kg",30
"S3","RWA","0577","Rwanda","CHN","China",2020,"Import",5,0.161,30,8,"Kg",30
"S3","RWA","0577","Rwanda","CHN","China",2021,"Gross Imp.",1,0.17,103,8,"Kg",103
"S3","RWA","0577","Rwanda","CHN","China",2021,"Import",5,0.17,103,8,"Kg",103
"S3","RWA","0577","Rwanda","CHN","China",2022,"Gross Imp.",1,2.408,1011.02,8,"Kg",1011
"S3","RWA","0577","Rwanda","CHN","China",2022,"Import",5,2.408,1011.02,8,"Kg",1011
"S3","RWA","0577","Rwanda","CIV","Cote d'Ivoire",2020,"Gross Imp.",1,0.227,120,8,"Kg",120
"S3","RWA","0577","Rwanda","CIV","Cote d'Ivoire",2020,"Import",5,0.227,120,8,"Kg",120
"S3","RWA","0577","Rwanda","DEU","Germany",2020,"Gross Imp.",1,1.786,89,8,"Kg",89
"S3","RWA","0577","Rwanda","DEU","Germany",2020,"Import",5,1.786,89,8,"Kg",89
"S3","RWA","0577","Rwanda","DEU","Germany",2021,"Gross Imp.",1,4.921,415.2,8,"Kg",415
"S3","RWA","0577","Rwanda","DEU","Germany",2021,"Import",5,4.921,415.2,8,"Kg",415
"S3","RWA","0577","Rwanda","DEU","Germany",2022,"Export",6,34.317,1383,8,"Kg",1383
"S3","RWA","0577","Rwanda","DEU","Germany",2022,"Gross Exp.",2,34.317,1383,8,"Kg",1383
"S3","RWA","0577","Rwanda","DEU","Germany",2022,"Gross Imp.",1,0.949,102,8,"Kg",102
"S3","RWA","0577","Rwanda","DEU","Germany",2022,"Import",5,0.949,102,8,"Kg",102
"S3","RWA","0577","Rwanda","DNK","Denmark",2020,"Gross Imp.",1,0.218,9,8,"Kg",9
"S3","RWA","0577","Rwanda","DNK","Denmark",2020,"Import",5,0.218,9,8,"Kg",9
"S3","RWA","0577","Rwanda","DNK","Denmark",2021,"Gross Imp.",1,0.11,8,8,"Kg",8
"S3","RWA","0577","Rwanda","DNK","Denmark",2021,"Import",5,0.11,8,8,"Kg",8
"S3","RWA","0577","Rwanda","DNK","Denmark",2022,"Gross Imp.",1,0.056,7.2,8,"Kg",7
"S3","RWA","0577","Rwanda","DNK","Denmark",2022,"Import",5,0.056,7.2,8,"Kg",7
"S3","RWA","0577","Rwanda","FRA","France",2021,"Gross Imp.",1,2.671,166.46,8,"Kg",166
"S3","RWA","0577","Rwanda","FRA","France",2021,"Import",5,2.671,166.46,8,"Kg",166
"S3","RWA","0577","Rwanda","FRA","France",2022,"Gross Imp.",1,1.699,81.46,8,"Kg",81
"S3","RWA","0577","Rwanda","FRA","France",2022,"Import",5,1.699,81.46,8,"Kg",81
"S3","RWA","0577","Rwanda","GBR","United Kingdom",2020,"Export",6,0.069,2,8,"Kg",2
"S3","RWA","0577","Rwanda","GBR","United Kingdom",2020,"Gross Exp.",2,0.069,2,8,"Kg",2
"S3","RWA","0577","Rwanda","GBR","United Kingdom",2021,"Gross Imp.",1,0.524,48,8,"Kg",48
"S3","RWA","0577","Rwanda","GBR","United Kingdom",2021,"Import",5,0.524,48,8,"Kg",48
"S3","RWA","0577","Rwanda","GHA","Ghana",2020,"Gross Imp.",1,0.005,1,8,"Kg",1
"S3","RWA","0577","Rwanda","GHA","Ghana",2020,"Import",5,0.005,1,8,"Kg",1
"S3","RWA","0577","Rwanda","HKG","Hong Kong, China",2021,"Gross Imp.",1,0.008,2.16,8,"Kg",2
"S3","RWA","0577","Rwanda","HKG","Hong Kong, China",2021,"Import",5,0.008,2.16,8,"Kg",2
"S3","RWA","0577","Rwanda","HKG","Hong Kong, China",2022,"Gross Imp.",1,0.021,14,8,"Kg",14
"S3","RWA","0577","Rwanda","HKG","Hong Kong, China",2022,"Import",5,0.021,14,8,"Kg",14
"S3","RWA","0577","Rwanda","IND","India",2020,"Gross Imp.",1,3.022,1026.59,8,"Kg",1027
"S3","RWA","0577","Rwanda","IND","India",2020,"Import",5,3.022,1026.59,8,"Kg",1027
"S3","RWA","0577","Rwanda","IND","India",2021,"Gross Imp.",1,2.841,1069.18,8,"Kg",1069
"S3","RWA","0577","Rwanda","IND","India",2021,"Import",5,2.841,1069.18,8,"Kg",1069
"S3","RWA","0577","Rwanda","IND","India",2022,"Gross Imp.",1,4.054,1023.494,8,"Kg",1023
"S3","RWA","0577","Rwanda","IND","India",2022,"Import",5,4.054,1023.494,8,"Kg",1023
"S3","RWA","0577","Rwanda","ITA","Italy",2022,"Gross Imp.",1,0.605,37.02,8,"Kg",37
"S3","RWA","0577","Rwanda","ITA","Italy",2022,"Import",5,0.605,37.02,8,"Kg",37
"S3","RWA","0577","Rwanda","JPN","Japan",2021,"Export",6,0.023,24,8,"Kg",24
"S3","RWA","0577","Rwanda","JPN","Japan",2021,"Gross Exp.",2,0.023,24,8,"Kg",24
"S3","RWA","0577","Rwanda","JPN","Japan",2022,"Export",6,1.359,111.34,8,"Kg",111
"S3","RWA","0577","Rwanda","JPN","Japan",2022,"Gross Exp.",2,1.359,111.34,8,"Kg",111
"S3","RWA","0577","Rwanda","KEN","Kenya",2020,"Gross Imp.",1,13.164,6374.64,8,"Kg",6375
"S3","RWA","0577","Rwanda","KEN","Kenya",2020,"Import",5,13.164,6374.64,8,"Kg",6375
"S3","RWA","0577","Rwanda","KEN","Kenya",2021,"Gross Imp.",1,11.07,4679.56,8,"Kg",4680
"S3","RWA","0577","Rwanda","KEN","Kenya",2021,"Import",5,11.07,4679.56,8,"Kg",4680
"S3","RWA","0577","Rwanda","KEN","Kenya",2022,"Gross Imp.",1,12.638,6377.12,8,"Kg",6377
"S3","RWA","0577","Rwanda","KEN","Kenya",2022,"Import",5,12.638,6377.12,8,"Kg",6377
"S3","RWA","0577","Rwanda","LUX","Luxembourg",2022,"Gross Imp.",1,0.239,17.82,8,"Kg",18
"S3","RWA","0577","Rwanda","LUX","Luxembourg",2022,"Import",5,0.239,17.82,8,"Kg",18
"S3","RWA","0577","Rwanda","MYS","Malaysia",2021,"Gross Imp.",1,0.067,20,8,"Kg",20
"S3","RWA","0577","Rwanda","MYS","Malaysia",2021,"Import",5,0.067,20,8,"Kg",20
"S3","RWA","0577","Rwanda","NLD","Netherlands",2022,"Gross Imp.",1,0.129,45,8,"Kg",45
"S3","RWA","0577","Rwanda","NLD","Netherlands",2022,"Import",5,0.129,45,8,"Kg",45
"S3","RWA","0577","Rwanda","PAK","Pakistan",2021,"Gross Imp.",1,0.213,361,8,"Kg",361
"S3","RWA","0577","Rwanda","PAK","Pakistan",2021,"Import",5,0.213,361,8,"Kg",361
"S3","RWA","0577","Rwanda","PHL","Philippines",2021,"Gross Imp.",1,0.011,2.86,8,"Kg",3
"S3","RWA","0577","Rwanda","PHL","Philippines",2021,"Import",5,0.011,2.86,8,"Kg",3
"S3","RWA","0577","Rwanda","PHL","Philippines",2022,"Gross Imp.",1,0.056,11.44,8,"Kg",11
"S3","RWA","0577","Rwanda","PHL","Philippines",2022,"Import",5,0.056,11.44,8,"Kg",11
"S3","RWA","0577","Rwanda","RUS","Russian Federation",2020,"Export",6,124.451,35190,8,"Kg",35190
"S3","RWA","0577","Rwanda","RUS","Russian Federation",2020,"Gross Exp.",2,124.451,35190,8,"Kg",35190
"S3","RWA","0577","Rwanda","RUS","Russian Federation",2021,"Export",6,67.049,11070,8,"Kg",11070
"S3","RWA","0577","Rwanda","RUS","Russian Federation",2021,"Gross Exp.",2,67.049,11070,8,"Kg",11070
"S3","RWA","0577","Rwanda","TUR","Turkey",2021,"Gross Imp.",1,1.386,169,8,"Kg",169
"S3","RWA","0577","Rwanda","TUR","Turkey",2021,"Import",5,1.386,169,8,"Kg",169
"S3","RWA","0577","Rwanda","TUR","Turkey",2022,"Gross Imp.",1,0.019,50,8,"Kg",50
"S3","RWA","0577","Rwanda","TUR","Turkey",2022,"Import",5,0.019,50,8,"Kg",50
"S3","RWA","0577","Rwanda","TZA","Tanzania",2020,"Gross Imp.",1,37.992,38761,8,"Kg",38761
"S3","RWA","0577","Rwanda","TZA","Tanzania",2020,"Import",5,37.992,38761,8,"Kg",38761
"S3","RWA","0577","Rwanda","TZA","Tanzania",2021,"Gross Imp.",1,76.078,30384,8,"Kg",30384
"S3","RWA","0577","Rwanda","TZA","Tanzania",2021,"Import",5,76.078,30384,8,"Kg",30384
"S3","RWA","0577","Rwanda","TZA","Tanzania",2022,"Gross Imp.",1,94.34,36001,8,"Kg",36001
"S3","RWA","0577","Rwanda","TZA","Tanzania",2022,"Import",5,94.34,36001,8,"Kg",36001
"S3","RWA","0577","Rwanda","UGA","Uganda",2022,"Gross Imp.",1,0.016,25,8,"Kg",25
"S3","RWA","0577","Rwanda","UGA","Uganda",2022,"Import",5,0.016,25,8,"Kg",25
"S3","RWA","0577","Rwanda","USA","United States",2020,"Export",6,502.949,33475.2,8,"Kg",33475
"S3","RWA","0577","Rwanda","USA","United States",2020,"Gross Exp.",2,502.949,33475.2,8,"Kg",33475
"S3","RWA","0577","Rwanda","USA","United States",2021,"Export",6,265.284,21920.18,8,"Kg",21920
"S3","RWA","0577","Rwanda","USA","United States",2021,"Gross Exp.",2,265.284,21920.18,8,"Kg",21920
"S3","RWA","0577","Rwanda","USA","United States",2021,"Gross Imp.",1,0.823,567.9,8,"Kg",568
"S3","RWA","0577","Rwanda","USA","United States",2021,"Import",5,0.823,567.9,8,"Kg",568
"S3","RWA","0577","Rwanda","USA","United States",2022,"Export",6,579.547,55745.38,8,"Kg",55745
"S3","RWA","0577","Rwanda","USA","United States",2022,"Gross Exp.",2,579.547,55745.38,8,"Kg",55745
"S3","RWA","0577","Rwanda","USA","United States",2022,"Gross Imp.",1,1.527,1357.94,8,"Kg",1358
"S3","RWA","0577","Rwanda","USA","United States",2022,"Import",5,1.527,1357.94,8,"Kg",1358
"S3","RWA","0577","Rwanda","VNM","Vietnam",2020,"Export",6,1580.26,447810,8,"Kg",447810
"S3","RWA","0577","Rwanda","VNM","Vietnam",2020,"Gross Exp.",2,1580.26,447810,8,"Kg",447810
"S3","RWA","0577","Rwanda","VNM","Vietnam",2021,"Export",6,1615.586,525420,8,"Kg",525420
"S3","RWA","0577","Rwanda","VNM","Vietnam",2021,"Gross Exp.",2,1615.586,525420,8,"Kg",525420
"S3","RWA","0577","Rwanda","VNM","Vietnam",2022,"Export",6,1480.042,606660,8,"Kg",606660
"S3","RWA","0577","Rwanda","VNM","Vietnam",2022,"Gross Exp.",2,1480.042,606660,8,"Kg",606660
"S3","RWA","0577","Rwanda","WLD"," World",2020,"Export",6,2207.729,516477.2,8,"Kg",516477
"S3","RWA","0577","Rwanda","WLD"," World",2020,"Gross Exp.",2,2211.37,520667.2,8,"Kg",520667
"S3","RWA","0577","Rwanda","WLD"," World",2020,"Gross Imp.",1,65.561,49885.07,8,"Kg",49885
"S3","RWA","0577","Rwanda","WLD"," World",2020,"Import",5,65.561,49885.07,8,"Kg",49885
"S3","RWA","0577","Rwanda","WLD"," World",2020,"Re-Export",3,3.641,4190,8,"Kg",4190
"S3","RWA","0577","Rwanda","WLD"," World",2021,"Export",6,1947.942,558434.18,8,"Kg",558434
"S3","RWA","0577","Rwanda","WLD"," World",2021,"Gross Exp.",2,1949.578,559303.78,8,"Kg",559304
"S3","RWA","0577","Rwanda","WLD"," World",2021,"Gross Imp.",1,117.22,48686.62,8,"Kg",48687
"S3","RWA","0577","Rwanda","WLD"," World",2021,"Import",5,117.22,48686.62,8,"Kg",48687
"S3","RWA","0577","Rwanda","WLD"," World",2021,"Re-Export",3,1.636,869.6,8,"Kg",870
"S3","RWA","0577","Rwanda","WLD"," World",2022,"Export",6,2100.317,668899.72,8,"Kg",668900
"S3","RWA","0577","Rwanda","WLD"," World",2022,"Gross Exp.",2,2102.722,670706.12,8,"Kg",670706
"S3","RWA","0577","Rwanda","WLD"," World",2022,"Gross Imp.",1,135.369,63833.354,8,"Kg",63833
"S3","RWA","0612","Rwanda","ZWE","Zimbabwe",2022,"Import",5,1342.088,1758408,8,"Kg",1758408
"S3","RWA","062","Rwanda","ALB","Albania",2022,"Gross Imp.",1,1.027,300,8,"Kg",300
"S3","RWA","062","Rwanda","ALB","Albania",2022,"Import",5,1.027,300,8,"Kg",300
"S3","RWA","062","Rwanda","ARE","United Arab Emirates",2020,"Export",6,0,0,8,"Kg",0
"S3","RWA","062","Rwanda","ARE","United Arab Emirates",2020,"Gross Exp.",2,1.599,1074,8,"Kg",1074
"S3","RWA","062","Rwanda","ARE","United Arab Emirates",2020,"Gross Imp.",1,162.759,105893.4,8,"Kg",105893
"S3","RWA","062","Rwanda","ARE","United Arab Emirates",2020,"Import",5,162.759,105893.4,8,"Kg",105893
